File_Name,CIK,datadate,announce_date,tic,AbnReturn
1509991-0001104659-14-075740.txt,1509991,9/30/2014,2014-11-03,KOS,1.198231395
1037868-0001299933-13-000142.txt,1037868,12/31/2012,2013-01-24,AME,2.725547905
834162-0001104659-10-027284.txt,834162,3/31/2010,2010-05-10,MNTG,-18.97480889
927003-0001558370-20-005290.txt,927003,3/31/2020,2020-05-06,AEIS,10.53171644
897067-0001193125-10-090163.txt,897067,3/31/2010,2010-04-22,CYMI,-8.672072079
1666700-0001666700-19-000071.txt,1666700,9/30/2019,2019-10-31,DD,6.875121638
73309-0001144204-10-003502.txt,73309,12/31/2009,2010-01-26,NUE,-5.062156001
46765-0001104659-16-134702.txt,46765,6/30/2016,2016-07-28,HP,-3.651513676
949373-0001193125-13-315042.txt,949373,6/30/2013,2013-08-01,BAGL,-1.124570167
1005229-0001005229-10-000006.txt,1005229,12/31/2009,2010-01-28,CMCO,-13.31111584
1710583-0001710583-20-000005.txt,1710583,12/31/2019,2020-02-27,SWCH,-10.22742958
935494-0000935494-20-000037.txt,935494,6/30/2020,2020-07-30,NATI,-2.30777234
97476-0000097476-13-000022.txt,97476,3/31/2013,2013-04-22,TXN,3.218358781
1169561-0001169561-17-000033.txt,1169561,9/30/2017,2017-10-24,CVLT,-11.06284766
717423-0000717423-17-000019.txt,717423,6/30/2017,2017-08-02,MUR,1.383078046
1124804-0001193125-11-128429.txt,1124804,3/31/2011,2011-05-05,MDRX,-5.635112443
844789-0001193125-12-139608.txt,844789,12/31/2011,2012-03-27,USHS,-16.06539379
1096752-0001096752-19-000017.txt,1096752,3/31/2019,2019-05-09,EPC,-15.6857878
1158324-0001104659-18-048972.txt,1158324,6/30/2018,2018-08-02,CCOI,-4.664015315
717423-0000717423-20-000048.txt,717423,6/30/2020,2020-08-06,MUR,4.157154137
1514705-0001193125-18-307075.txt,1514705,9/30/2018,2018-10-25,SXC,13.15450823
1598428-0001564590-20-048908.txt,1598428,9/30/2020,2020-10-29,TMST,17.87732829
936468-0001144204-11-059333.txt,936468,9/30/2011,2011-10-26,LMT,-9.373140588
1071993-0001071993-19-000017.txt,1071993,12/31/2018,2019-03-18,MCF,8.14227905
1039280-0001144204-10-006428.txt,1039280,12/31/2009,2010-02-10,NTWK,-1.539574853
42582-0001193125-17-033923.txt,42582,12/31/2016,2017-02-08,GT,3.102974542
106535-0000106535-18-000049.txt,106535,6/30/2018,2018-07-27,WY,-1.12440221
40533-0000040533-16-000088.txt,40533,9/30/2016,2016-10-26,GD,1.028512357
1638833-0001638833-18-000018.txt,1638833,9/30/2018,2018-11-07,SGRY,2.824197715
1324272-0001564590-19-039272.txt,1324272,9/30/2019,2019-11-01,RUTH,15.67201181
859163-0000859163-17-000054.txt,859163,6/30/2017,2017-06-30,AVX,-2.070785194
814453-0000814453-16-000197.txt,814453,3/31/2016,2016-04-29,NWL,8.569650098
49938-0001193125-12-316385.txt,49938,6/30/2012,2012-07-26,IMO,2.162165779
931015-0001157523-18-002082.txt,931015,9/30/2018,2018-10-22,PII,-2.445779074
1299130-0001193125-11-112089.txt,1299130,3/31/2011,2011-04-27,PACB,-0.574273071
100378-0001437749-17-001352.txt,100378,12/31/2016,2017-01-31,TWIN,-2.39497215
1287213-0001104659-14-034598.txt,1287213,3/31/2014,2014-05-05,PLOW,2.823049972
1124140-0001104659-10-026036.txt,1124140,3/31/2010,2010-05-06,EXAS,-4.697341596
1261654-0001261654-14-000032.txt,1261654,6/30/2014,2014-08-05,UTI,-6.001170163
1653653-0001104659-19-060035.txt,1653653,9/30/2019,2019-11-05,RRR,-7.425864089
1065332-0001157523-12-004183.txt,1065332,6/30/2012,2012-08-02,EGOV,3.57535764
912562-0000950123-11-046382.txt,912562,3/31/2011,2011-05-04,ROCK,19.73091094
868857-0001104659-10-026106.txt,868857,3/31/2010,2010-05-06,ACM,-5.84714284
1002225-0001104659-14-031280.txt,1002225,3/31/2014,2014-04-28,ADVS,8.527285395
1577916-0001193125-20-285581.txt,1577916,9/30/2020,2020-11-02,PINC,2.894194205
1289419-0001104659-10-040813.txt,1289419,6/30/2010,2010-07-28,MORN,-1.007341596
1309108-0001157523-20-000686.txt,1309108,3/31/2020,2020-05-07,WEX,-2.338557671
937098-0000937098-20-000144.txt,937098,3/31/2020,2020-04-28,TNET,5.635949121
1177702-0001193125-13-417416.txt,1177702,9/30/2013,2013-10-30,SAIA,-5.660861406
15615-0001193125-14-073693.txt,15615,12/31/2013,2014-02-27,MTZ,8.327483843
897077-0000897077-19-000040.txt,897077,3/31/2019,2019-05-01,ALG,0.793171907
75208-0000075208-10-000013.txt,75208,12/31/2009,2010-03-01,OSG,1.455263983
1632127-0001437749-19-009293.txt,1632127,3/31/2019,2019-05-08,CABO,1.255479718
350868-0001104659-17-007812.txt,350868,12/31/2016,2017-02-09,ITI,-5.784419023
877890-0001193125-19-273054.txt,877890,9/30/2019,2019-10-24,CTXS,2.394251168
1080056-0001615774-16-007924.txt,1080056,9/30/2016,2016-11-01,TST,-7.466359153
48287-0000048287-14-000026.txt,48287,6/30/2014,2014-07-16,HNI,-0.607932136
1031203-0001031203-14-000016.txt,1031203,3/31/2014,2014-04-23,GPI,9.104589975
319201-0000319201-14-000025.txt,319201,6/30/2014,2014-07-24,KLAC,-1.192258549
1487952-0001206774-13-001757.txt,1487952,3/31/2013,2013-05-07,VPG,-5.707121832
916365-0000916365-13-000002.txt,916365,12/31/2012,2013-01-30,TSCO,9.480309279
891482-0000891482-17-000004.txt,891482,12/31/2016,2017-03-06,FLL,1.080169231
791915-0000791915-18-000004.txt,791915,12/31/2017,2018-02-01,CY,-4.821098262
317788-0001628280-19-013183.txt,317788,9/30/2019,2019-11-04,APPS,-2.542201633
1408075-0001408075-18-000004.txt,1408075,12/31/2017,2018-02-06,GPK,-4.721300387
12927-0000950123-17-006317.txt,12927,6/30/2017,2017-07-26,BA,13.34084294
1679268-0001679268-19-000036.txt,1679268,9/30/2019,2019-11-07,TUSK,-14.65686877
861884-0001171843-18-003071.txt,861884,3/31/2018,2018-04-26,RS,-1.078715111
1000180-0001000180-16-000058.txt,1000180,12/31/2015,2016-01-27,SNDK,8.058870732
76605-0001437749-16-036100.txt,76605,6/30/2016,2016-07-26,PATK,1.94467969
866374-0001104659-20-058102.txt,866374,3/31/2020,2020-05-07,FLEX,7.327674966
1180262-0001157523-13-003644.txt,1180262,6/30/2013,2013-07-29,HLF,11.58620727
1012620-0001157523-15-002678.txt,1012620,6/30/2015,2015-08-03,GWR,3.453216011
1428669-0001193125-12-313468.txt,1428669,6/30/2012,2012-07-25,SWI,22.60720063
1430602-0001193125-12-206887.txt,1430602,3/31/2012,2012-05-03,SNI,8.380362649
899751-0000899751-13-000020.txt,899751,12/31/2012,2013-02-25,TWI,-20.28798718
51644-0000903423-11-000239.txt,51644,3/31/2011,2011-04-28,IPG,-8.507909051
1287213-0001104659-14-017992.txt,1287213,12/31/2013,2014-03-10,PLOW,6.882731818
1288469-0001193125-13-038801.txt,1288469,12/31/2012,2013-02-05,MXL,13.38427133
63908-0000063908-19-000022.txt,63908,3/31/2019,2019-04-30,MCD,-0.270258278
105770-0000105770-15-000034.txt,105770,6/30/2015,2015-07-30,WST,-0.766002986
913241-0001019056-14-001342.txt,913241,9/30/2014,2014-10-30,SHOO,1.82040425
721371-0000721371-15-000026.txt,721371,3/31/2015,2015-04-30,CAH,-3.366218095
1109354-0001104659-20-057414.txt,1109354,3/31/2020,2020-05-06,BRKR,0.35350807
352825-0001193125-16-574920.txt,352825,3/31/2016,2016-05-03,FSTR,-31.70810398
87347-0001193125-20-270684.txt,87347,9/30/2020,2020-10-16,SLB,-5.524411156
56047-0001140361-14-018112.txt,56047,3/31/2014,2014-04-29,KEX,6.768421052
742278-0001188112-10-001086.txt,742278,3/31/2010,2010-04-28,RES,6.038973923
1506439-0001654954-19-008901.txt,1506439,6/30/2019,2019-08-06,SHSP,20.87285879
1142417-0001564590-20-006574.txt,1142417,12/31/2019,2020-02-26,NXST,5.794928942
2488-0001193125-15-014914.txt,2488,12/31/2014,2015-01-20,AMD,2.459298196
1102741-0001171843-11-002202.txt,1102741,6/30/2011,2011-07-28,STEC,-31.70810398
1058290-0001193125-11-291669.txt,1058290,9/30/2011,2011-11-02,CTSH,-3.012341677
109177-0001144204-11-028566.txt,109177,3/31/2011,2011-05-11,SPB,1.399050634
911583-0001104659-11-012086.txt,911583,12/31/2010,2011-03-03,LVB,-1.544391019
890801-0001157523-10-006271.txt,890801,9/30/2010,2010-10-28,MFE,0.048635625
1013488-0001171843-10-002099.txt,1013488,9/30/2010,2010-10-21,BJRI,19.52099078
917470-0001171843-10-000702.txt,917470,3/31/2010,2010-04-29,ZEUS,-1.514705802
1058290-0001193125-11-205377.txt,1058290,6/30/2011,2011-08-02,CTSH,4.051064061
896622-0001157523-12-005664.txt,896622,9/30/2012,2012-11-01,ATR,-3.563481871
1270400-0001104659-11-021086.txt,1270400,3/31/2011,2011-04-20,VMED,4.020848615
1429775-0000950123-10-097513.txt,1429775,9/30/2010,2010-10-28,BKI,7.998598099
1739445-0001739445-20-000115.txt,1739445,6/30/2020,2020-07-30,ACA,-1.838777259
1049502-0001299933-14-000619.txt,1049502,3/31/2014,2014-04-23,MKSI,-2.542592211
1168054-0001144204-11-026595.txt,1168054,3/31/2011,2011-05-06,XEC,-3.362393799
1600422-0001493152-19-002959.txt,1600422,12/31/2018,2019-03-07,SDPI,-7.424848761
1351541-0001351541-15-000099.txt,1351541,6/30/2015,2015-08-03,DK,-2.126486235
1114714-0001114714-10-000007.txt,1114714,3/31/2010,2010-05-04,KNXA,1.008313527
1059262-0001171843-18-005569.txt,1059262,6/30/2018,2018-07-31,SP,1.096400247
1000697-0001193125-14-164849.txt,1000697,3/31/2014,2014-04-29,WAT,-7.971191732
929008-0000929008-16-000056.txt,929008,3/31/2016,2016-04-28,WCC,2.735963175
1421561-0001204459-12-001053.txt,1421561,3/31/2012,2012-05-11,CPGI,5.88965159
32604-0000032604-14-000006.txt,32604,12/31/2013,2014-02-04,EMR,-1.396406116
895419-0000895419-11-000042.txt,895419,9/30/2011,2011-10-18,WOLF,-14.74102665
769520-0001157523-19-002199.txt,769520,9/30/2019,2019-11-06,MIDD,-3.43647472
906553-0000906553-18-000019.txt,906553,3/31/2018,2018-04-26,BYD,-1.695742537
1453814-0001157523-11-001575.txt,1453814,12/31/2010,2011-03-15,MDSO,-3.533633168
19411-0001104659-16-135198.txt,19411,6/30/2016,2016-07-29,MGLN,-11.98578317
103145-0001104659-16-153737.txt,103145,9/30/2016,2016-11-01,VECO,9.656039444
946581-0001104659-13-057854.txt,946581,6/30/2013,2013-07-30,TTWO,4.171215307
1122904-0001193125-10-025855.txt,1122904,12/31/2009,2010-02-06,NTGR,10.3231129
1311538-0001493152-17-012805.txt,1311538,9/30/2017,2017-11-09,ROX,-4.124507896
1492633-0001193125-12-180201.txt,1492633,3/31/2012,2012-04-25,NLSN,-1.76561614
1107694-0001107694-10-000006.txt,1107694,3/31/2010,2010-05-03,RAX,-2.046353432
928054-0001193125-18-157905.txt,928054,3/31/2018,2018-05-09,FTK,-5.740003705
1060822-0001060822-15-000026.txt,1060822,9/30/2015,2015-10-29,CRI,-0.81201874
1493761-0001493761-19-000037.txt,1493761,3/31/2019,2019-05-08,HEAR,-3.579322862
827054-0000827054-20-000183.txt,827054,6/30/2020,2020-08-04,MCHP,-7.57422015
1585689-0001585689-19-000032.txt,1585689,12/31/2018,2019-02-13,HLT,8.17162009
1378453-0001378453-18-000006.txt,1378453,12/31/2017,2018-02-28,TA,-10.08790427
1490281-0001490281-19-000042.txt,1490281,3/31/2019,2019-04-30,GRPN,1.294069773
3570-0000003570-17-000075.txt,3570,3/31/2017,2017-05-04,LNG,2.720152455
34067-0001104659-11-023697.txt,34067,3/31/2011,2011-04-28,BOOM,-6.750325609
1045309-0001045309-14-000055.txt,1045309,3/31/2014,2014-04-23,GRA,-6.893790345
1171759-0001171759-20-000007.txt,1171759,12/31/2019,2020-02-25,RRGB,-20.76853591
69488-0001193125-14-277949.txt,69488,6/30/2014,2014-07-24,MYE,-1.350956847
944809-0001299933-14-000735.txt,944809,3/31/2014,2014-05-09,OPK,2.455637711
864559-0001193125-14-167260.txt,864559,3/31/2014,2014-04-29,CSCD,6.132177318
70318-0001193125-10-036916.txt,70318,12/31/2009,2010-02-23,THC,-9.947113956
1318084-0001473576-11-000006.txt,1318084,12/31/2010,2011-03-14,CORE,-3.329862826
51253-0001157523-11-002955.txt,51253,3/31/2011,2011-05-10,IFF,-0.03710815
1013488-0001171843-19-002639.txt,1013488,3/31/2019,2019-04-25,BJRI,6.340853041
1001250-0001104659-12-032885.txt,1001250,3/31/2012,2012-05-04,EL,-5.271737761
67472-0001193125-13-322915.txt,67472,6/30/2013,2013-08-07,MOLX,-0.153225555
1121484-0001171843-13-001496.txt,1121484,3/31/2013,2013-04-24,OIS,-3.293338252
866374-0001104659-19-041852.txt,866374,6/30/2019,2019-07-25,FLEX,9.774710155
1338749-0001564590-18-001016.txt,1338749,12/31/2017,2017-12-31,PCH,-2.723959767
857949-0001144204-10-005834.txt,857949,12/31/2009,2010-02-08,CGA,-7.773540358
949158-0001193125-11-037835.txt,949158,12/31/2010,2011-02-16,CRAY,-8.567193647
26172-0000026172-16-000030.txt,26172,12/31/2015,2016-02-04,CMI,11.30209957
1477246-0001136261-13-000222.txt,1477246,3/31/2013,2013-05-13,SANW,-5.817673022
1113809-0001157523-13-004894.txt,1113809,9/30/2013,2013-10-24,BBW,6.148842202
884144-0001185185-19-000358.txt,884144,12/31/2018,2019-03-14,ASUR,-0.218408614
1037016-0000950123-10-069406.txt,1037016,6/30/2010,2010-07-29,NIHD,2.413618354
1260221-0001193125-12-216607.txt,1260221,3/31/2012,2012-05-08,TDG,0.032983919
871763-0000871763-14-000033.txt,871763,9/30/2014,2014-10-21,MAN,2.390615497
1096325-0001096325-11-000032.txt,1096325,9/30/2011,2011-10-26,ISIL,-0.940295723
1309402-0001171843-18-005595.txt,1309402,6/30/2018,2018-08-01,GPRE,4.198658804
1421461-0001421461-14-000020.txt,1421461,9/30/2014,2014-10-29,IPI,-7.037892625
1008654-0001144204-13-040890.txt,1008654,6/30/2013,2013-07-24,TUP,4.096495053
14930-0000014930-20-000005.txt,14930,12/31/2019,2020-01-30,BC,0.23888127
769520-0001341004-13-000247.txt,769520,12/31/2012,2013-02-22,MIDD,2.73400363
1637459-0001637459-19-000010.txt,1637459,12/31/2018,2019-02-21,KHC,-31.70810398
315852-0000950123-10-097252.txt,315852,9/30/2010,2010-10-27,RRC,4.704658719
1137411-0001137411-17-000095.txt,1137411,6/30/2017,2017-07-28,COL,2.315479951
882835-0000882835-11-000019.txt,882835,6/30/2011,2011-07-25,ROP,1.873150053
855658-0000855658-15-000142.txt,855658,9/30/2015,2015-10-29,LSCC,6.302547391
931015-0001157523-19-002069.txt,931015,9/30/2019,2019-10-22,PII,9.609074588
89800-0001193125-19-199401.txt,89800,6/30/2019,2019-07-23,SHW,11.19664742
1100682-0001157523-10-000738.txt,1100682,12/31/2009,2010-02-08,CRL,-0.128203751
33185-0000033185-15-000014.txt,33185,6/30/2015,2015-07-22,EFX,3.936790528
714603-0001144204-11-006454.txt,714603,12/31/2010,2011-02-07,DST,2.406530926
21665-0001157523-19-001594.txt,21665,6/30/2019,2019-07-26,CL,3.11661964
931148-0000931148-19-000048.txt,931148,9/30/2019,2019-11-07,EAF,4.486120732
732712-0001193125-16-433999.txt,732712,12/31/2015,2016-01-21,VZ,3.954314046
1402436-0000950123-11-072256.txt,1402436,6/30/2011,2011-08-03,SSNC,6.135087514
720500-0000720500-19-000005.txt,720500,12/31/2018,2019-02-07,ASYS,-7.931796079
319201-0000319201-13-000005.txt,319201,12/31/2012,2013-01-24,KLAC,6.44627625
1585689-0001585689-18-000140.txt,1585689,9/30/2018,2018-10-24,HLT,1.515763073
1002135-0001002135-16-000094.txt,1002135,6/30/2016,2016-08-10,WSTL,-1.61524565
1289460-0001104659-12-052291.txt,1289460,6/30/2012,2012-07-30,TXRH,-3.412313145
860731-0001193125-16-561529.txt,860731,3/31/2016,2016-04-27,TYL,4.283473568
1303313-0001171843-13-004460.txt,1303313,9/30/2013,2013-11-06,LHCG,-4.079361822
1163739-0001104659-15-073173.txt,1163739,9/30/2015,2015-10-27,NBR,-4.526433971
1163165-0001157523-10-002488.txt,1163165,3/31/2010,2010-04-29,COP,1.04230953
2969-0001193125-12-177456.txt,2969,3/31/2012,2012-04-24,APD,-4.948397646
1058290-0001193125-10-105309.txt,1058290,3/31/2010,2010-05-04,CTSH,0.75145797
12208-0000012208-18-000005.txt,12208,12/31/2017,2018-02-27,BIO,13.90077463
724004-0001104659-14-005898.txt,724004,12/31/2013,2014-02-03,MLAB,0.210228878
1092699-0001171843-19-006802.txt,1092699,9/30/2019,2019-10-24,SPSC,8.144667544
1053650-0001437749-15-004764.txt,1053650,12/31/2014,2015-03-11,OME,15.7129172
319201-0001193125-12-025160.txt,319201,12/31/2011,2012-01-26,KLAC,-0.339448099
880115-0000880115-13-000006.txt,880115,12/31/2012,2013-02-21,CWEI,2.434669046
877212-0001193125-15-184902.txt,877212,3/31/2015,2015-05-13,ZBRA,14.74557938
701374-0001104659-11-040401.txt,701374,6/30/2011,2011-07-25,SIX,4.907598263
70415-0000070415-19-000122.txt,70415,9/30/2019,2019-11-07,GPX,9.124943949
780571-0001157523-18-000451.txt,780571,12/31/2017,2018-02-22,ITRI,5.542260219
8858-0000950123-10-040075.txt,8858,3/31/2010,2010-04-29,AVT,-1.487109526
1043337-0001144204-19-010614.txt,1043337,12/31/2018,2019-02-27,SRI,6.706373355
15615-0001193125-11-208463.txt,15615,6/30/2011,2011-08-03,MTZ,-1.43677204
1016125-0001016125-15-000044.txt,1016125,6/30/2015,2015-07-28,ULTI,6.413473185
84748-0001157523-11-004501.txt,84748,6/30/2011,2011-08-01,ROG,8.830401894
915913-0000915913-18-000037.txt,915913,6/30/2018,2018-08-07,ALB,8.084416032
768411-0000897101-18-000139.txt,768411,12/31/2017,2018-02-15,CYBE,10.86542663
1049521-0001049521-18-000026.txt,1049521,6/30/2018,2018-07-31,MRCY,22.02954395
46765-0001104659-11-041656.txt,46765,6/30/2011,2011-07-29,HP,-6.134505702
70318-0001193125-10-105383.txt,70318,3/31/2010,2010-05-04,THC,-5.525212094
907242-0001171843-17-004318.txt,907242,6/30/2017,2017-07-25,MCRI,13.61071688
1364885-0001104659-13-009489.txt,1364885,12/31/2012,2013-02-12,SPR,4.587216398
703361-0000703361-12-000043.txt,703361,6/30/2012,2012-07-25,IDTI,2.528182376
1591698-0001104659-19-026483.txt,1591698,3/31/2019,2019-05-02,PCTY,1.170899395
314808-0000314808-20-000012.txt,314808,12/31/2019,2020-02-20,VAL,-31.70810398
91440-0001157523-15-000398.txt,91440,12/31/2014,2015-02-05,SNA,6.28676163
927003-0000950123-11-068011.txt,927003,6/30/2011,2011-07-25,AEIS,-9.508898177
1387467-0001171843-13-004265.txt,1387467,9/30/2013,2013-10-30,AOSL,-5.920059491
60714-0001564590-20-021966.txt,60714,3/31/2020,2020-05-06,LXU,-11.6532
1421517-0001437749-14-020306.txt,1421517,9/30/2014,2014-11-10,ERII,0.419087584
1102934-0001102934-20-000003.txt,1102934,12/31/2019,2020-02-05,CCMP,4.756006222
54480-0000054480-18-000024.txt,54480,12/31/2017,2018-01-19,KSU,-1.348323251
1175454-0001175454-19-000002.txt,1175454,12/31/2018,2019-02-06,FLT,7.059719437
1610250-0001157523-19-001640.txt,1610250,6/30/2019,2019-07-31,BOOT,-3.678012698
88205-0000088205-16-000025.txt,88205,9/30/2016,2016-11-03,SPXC,-0.217759386
31791-0001157523-17-002996.txt,31791,9/30/2017,2017-11-02,PKI,-3.055587752
1650729-0001104659-20-118703.txt,1650729,9/30/2020,2020-10-28,SITE,-0.284681941
918251-0001140361-14-031606.txt,918251,6/30/2014,2014-08-11,MPAA,17.5235119
317540-0001193125-14-187370.txt,317540,3/31/2014,2014-05-06,COKE,-4.276077152
1419612-0001178913-20-002219.txt,1419612,6/30/2020,2020-08-03,SEDG,17.60977791
1012620-0001157523-11-000670.txt,1012620,12/31/2010,2011-02-08,GWR,-1.044632199
16058-0001157523-18-000950.txt,16058,3/31/2018,2018-05-02,CACI,3.069547038
814547-0001144204-16-132078.txt,814547,9/30/2016,2016-11-07,FICO,-2.521036631
69633-0001144204-19-004932.txt,69633,12/31/2018,2019-02-04,NSSC,23.94467675
1048286-0001193125-12-299886.txt,1048286,6/30/2012,2012-07-11,MAR,-5.664837361
1108320-0001171843-19-003201.txt,1108320,3/31/2019,2019-05-08,SMTX,3.286038118
1402057-0001171843-19-000786.txt,1402057,12/31/2018,2019-02-07,CDW,6.488060842
850460-0001193125-14-380948.txt,850460,9/30/2014,2014-10-23,WIRE,-2.343490191
1021162-0001021162-15-000002.txt,1021162,12/31/2014,2015-01-28,TGI,-8.221813588
895456-0001144204-17-009571.txt,895456,12/31/2016,2017-02-16,RCKY,1.424208732
811596-0000811596-15-000029.txt,811596,3/31/2015,2015-04-28,KALU,2.917136675
929452-0001008886-13-000006.txt,929452,12/31/2012,2013-01-30,KNX,-1.567466872
1057379-0001562762-16-000337.txt,1057379,12/31/2015,2016-02-23,HCKT,3.320567935
779152-0000779152-15-000051.txt,779152,6/30/2015,2015-08-25,JKHY,-1.056148638
1320854-0001171843-20-003567.txt,1320854,3/31/2020,2020-05-11,RAIL,-26.72178108
1653247-0001564590-20-031767.txt,1653247,6/30/2020,2020-07-06,WTRH,-17.78580171
1410384-0001410384-20-000126.txt,1410384,6/30/2020,2020-08-03,QTWO,0.659044626
12927-0001193125-20-017662.txt,12927,12/31/2019,2020-01-29,BA,2.717832583
1575793-0001564590-18-018478.txt,1575793,6/30/2018,2018-08-01,WATT,1.299795611
21076-0001206774-19-002450.txt,21076,6/30/2019,2019-08-01,CLX,-0.304990179
1065837-0001299933-12-001731.txt,1065837,6/30/2012,2012-07-25,SKX,6.60187743
32604-0000032604-17-000042.txt,32604,9/30/2017,2017-11-07,EMR,-4.053705765
80424-0000080424-16-000161.txt,80424,12/31/2015,2016-01-25,PG,2.633118576
1050377-0001157523-19-002135.txt,1050377,9/30/2019,2019-10-30,CNXN,9.84046762
887936-0001193125-16-751781.txt,887936,9/30/2016,2016-10-27,FCN,-10.85756438
1678463-0001678463-19-000108.txt,1678463,9/30/2019,2019-11-05,FRTA,26.07864083
867374-0001193125-13-022242.txt,867374,12/31/2012,2013-01-24,EFII,12.21025154
1384905-0001384905-20-000004.txt,1384905,12/31/2019,2020-02-10,RNG,11.17551785
1286613-0001140361-15-011024.txt,1286613,12/31/2014,2015-03-10,LINC,1.52554722
12208-0000012208-17-000023.txt,12208,3/31/2017,2017-05-04,BIO,-3.106987802
821189-0000821189-17-000036.txt,821189,6/30/2017,2017-08-01,EOG,-5.703123976
94049-0001564590-20-032982.txt,94049,6/30/2020,2020-07-22,SCL,7.829776707
874499-0001193125-10-247557.txt,874499,9/30/2010,2010-11-04,GPOR,2.251719854
717605-0001104659-12-050405.txt,717605,6/30/2012,2012-07-23,HXL,-5.052987107
25895-0001437749-19-022564.txt,25895,9/30/2019,2019-11-13,CRWS,1.972748414
1008654-0001144204-11-024161.txt,1008654,3/31/2011,2011-04-27,TUP,1.417359112
937098-0000937098-15-000011.txt,937098,9/30/2015,2015-10-29,TNET,1.358903868
724910-0000724910-15-000005.txt,724910,12/31/2014,2015-01-21,NVEC,-1.422245606
866706-0000866706-12-000015.txt,866706,6/30/2012,2012-08-09,ESE,-0.902006957
77543-0001104659-13-080539.txt,77543,9/30/2013,2013-11-04,TPC,-3.681856779
1205727-0001171843-13-003088.txt,1205727,6/30/2013,2013-07-31,CBEY,-20.56436927
1121788-0001615774-18-011596.txt,1121788,9/30/2018,2018-10-31,GRMN,2.044588809
1387467-0001171843-14-005330.txt,1387467,9/30/2014,2014-11-06,AOSL,-5.503397714
718877-0001104659-18-049191.txt,718877,6/30/2018,2018-08-02,ATVI,-3.87392823
1095315-0001564590-18-021239.txt,1095315,6/30/2018,2018-08-09,PFSW,4.750849484
49826-0000049826-20-000003.txt,49826,12/31/2019,2020-01-31,ITW,2.243555109
56047-0001140361-18-004275.txt,56047,12/31/2017,2018-01-31,KEX,3.268223524
351834-0001062993-14-002820.txt,351834,3/31/2014,2014-05-13,STKL,11.02462934
31462-0001558370-16-007080.txt,31462,6/30/2016,2016-08-02,ECL,2.864971182
352825-0001193125-16-487000.txt,352825,12/31/2015,2016-03-01,FSTR,8.966661429
1507079-0001157523-19-001686.txt,1507079,6/30/2019,2019-08-01,FND,12.8139273
764401-0001437749-15-000697.txt,764401,12/31/2014,2015-01-15,IIIN,-2.998140389
1169445-0001157523-20-001456.txt,1169445,9/30/2020,2020-11-05,CPSI,-1.997627497
800459-0001193125-11-022574.txt,800459,12/31/2010,2011-02-03,HAR,11.16491453
202058-0000202058-20-000061.txt,202058,9/30/2020,2020-10-30,LHX,7.200034833
37785-0000037785-19-000111.txt,37785,9/30/2019,2019-10-29,FMC,9.145868395
1167294-0001193125-15-039177.txt,1167294,12/31/2014,2015-02-09,MERU,-19.40108514
1289460-0001104659-12-073184.txt,1289460,9/30/2012,2012-11-01,TXRH,3.782417757
889900-0001299933-12-000979.txt,889900,3/31/2012,2012-04-26,PTEN,-4.732860674
1742924-0001742924-20-000022.txt,1742924,3/31/2020,2020-05-11,LTHM,-23.76965019
1092699-0001171843-14-003415.txt,1092699,6/30/2014,2014-07-24,SPSC,-1.738016018
23111-0001193125-15-264927.txt,23111,6/30/2015,2015-07-28,CTG,3.30811959
1005699-0001178913-17-002352.txt,1005699,6/30/2017,2017-08-09,CALL,-2.573822528
1089511-0001157523-17-001410.txt,1089511,3/31/2017,2017-05-04,ALSK,-9.280168167
108772-0001193125-13-021419.txt,108772,12/31/2012,2013-01-24,XRX,7.755173136
1627223-0001564590-18-018929.txt,1627223,6/30/2018,2018-08-02,CC,2.953922927
1164727-0001157523-14-004243.txt,1164727,9/30/2014,2014-10-30,NEM,-9.561283325
3570-0000003570-15-000027.txt,3570,12/31/2014,2015-02-20,LNG,1.385737846
1016281-0001016281-15-000069.txt,1016281,3/31/2015,2015-05-05,CSV,4.515333593
1079023-0001193125-10-239791.txt,1079023,9/30/2010,2010-10-28,VSEA,4.067975773
29002-0000950123-10-012216.txt,29002,12/31/2009,2010-02-09,DIOD,10.00001577
1564708-0001564708-20-000035.txt,1564708,9/30/2020,2020-11-05,NWSA,9.878446783
855612-0001193125-17-136744.txt,855612,3/31/2017,2017-04-24,ZIXI,1.243674777
1002388-0001002388-13-000037.txt,1002388,9/30/2013,2013-10-30,ACCL,-2.929486718
355811-0001193125-12-430868.txt,355811,9/30/2012,2012-10-23,GNTX,-0.888367101
38725-0000038725-13-000166.txt,38725,6/30/2013,2013-07-30,FELE,0.37750589
97745-0000097745-16-000063.txt,97745,6/30/2016,2016-07-28,TMO,0.35218931
1708055-0001104659-18-026891.txt,1708055,3/31/2018,2018-04-26,RBBN,6.853314092
87347-0001193125-19-012016.txt,87347,12/31/2018,2019-01-18,SLB,5.163508092
1421461-0001421461-12-000006.txt,1421461,12/31/2011,2012-02-15,IPI,1.851694308
842162-0001193125-20-015998.txt,842162,12/31/2019,2020-01-28,LEA,-3.212571824
4447-0001193125-16-659118.txt,4447,6/30/2016,2016-07-27,HES,-0.52668561
23111-0001193125-15-150872.txt,23111,3/31/2015,2015-04-28,CTG,10.02394019
931015-0001157523-10-005863.txt,931015,9/30/2010,2010-10-19,PII,1.862385333
1364885-0001628280-18-013132.txt,1364885,9/30/2018,2018-10-31,SPR,2.129665129
